# Sentences written for this pack (src "gen"): word<TAB>Korean<TAB>English. Polite style (해요체/합쇼체).
# Each covers a word Tatoeba shows in fewer than 2 usable sentences.
예전	예전처럼 자주 만나요.	Let's meet often like before.
완전히	그 일은 완전히 잊어버렸어요.	I completely forgot about that.
외롭다	혼자 살아서 가끔 외로워요.	I live alone, so I'm sometimes lonely.
이론	이 이론은 이해하기 어려워요.	This theory is hard to understand.
이론	이론보다 연습이 중요해요.	Practice is more important than theory.
이루다	그 사람은 결국 꿈을 이루었어요.	In the end that person achieved their dream.
이루다	목표를 이루려면 열심히 해야 해요.	To achieve your goal you have to work hard.
이리	강아지가 이리 오고 있어요.	The puppy is coming this way.
이쪽	화장실은 이쪽에 있어요.	The bathroom is this way.
인간	인간은 혼자 살 수 없어요.	Humans can't live alone.
인간	개는 인간의 좋은 친구예요.	Dogs are a good friend to humans.
인기	이 가수는 요즘 인기가 많아요.	This singer is very popular these days.
인사하다	아이가 선생님께 인사했어요.	The child greeted the teacher.
인터넷	인터넷으로 표를 샀어요.	I bought the ticket on the internet.
잊어버리다	친구 생일을 잊어버렸어요.	I forgot my friend's birthday.
자식	부모는 자식을 사랑해요.	Parents love their children.
잘못	제가 길을 잘못 들었어요.	I took the wrong way.
잡지	저는 기차에서 잡지를 읽어요.	I read magazines on the train.
재미	이 게임은 정말 재미가 있어요.	This game is really fun.
저쪽	은행은 저쪽에 있어요.	The bank is over there.
적어도	적어도 하루에 물을 두 잔 마시세요.	Drink at least two glasses of water a day.
적어도	여기까지 적어도 한 시간 걸려요.	It takes at least an hour to get here.
정확히	정확히 몇 시에 만나요?	What time exactly are we meeting?
제대로	문을 제대로 닫으세요.	Close the door properly.
제대로	어제는 잠을 제대로 못 잤어요.	I couldn't sleep properly last night.
조용하다	도서관은 아주 조용해요.	The library is very quiet.
종류	이 가게에는 여러 종류의 빵이 있어요.	This shop has many kinds of bread.
지역	이 지역은 겨울에 아주 추워요.	This area is very cold in winter.
지우다	사진을 지우지 마세요.	Don't delete the photo.
지하	식당은 지하 일 층에 있어요.	The restaurant is on the first basement floor.
착하다	우리 형은 아주 착해요.	My older brother is very kind.
충분히	시간은 충분히 있어요.	There's plenty of time.
쿠키	엄마가 쿠키를 만들었어요.	Mom made cookies.
쿠키	쿠키 하나 더 먹어도 돼요?	May I have one more cookie?
키우다	저는 집에서 고양이를 키워요.	I keep a cat at home.
통하다	우리는 말이 잘 통해요.	We get along well when we talk.
통하다	이 길은 학교로 통해요.	This road leads to the school.
특별하다	오늘은 특별한 날이에요.	Today is a special day.
파이	사과 파이가 정말 맛있어요.	The apple pie is really delicious.
파일	파일을 이메일로 보냈어요.	I sent the file by email.
팔	팔이 너무 아파요.	My arm hurts a lot.
편	저는 우리 팀 편이에요.	I'm on our team's side.
피자	주말에 피자를 시켰어요.	I ordered pizza at the weekend.
하얗다	눈이 와서 길이 하얘요.	The road is white because it snowed.
해변	여름에 해변에 가고 싶어요.	I want to go to the beach in summer.
해변	해변에서 사진을 많이 찍었어요.	I took a lot of photos at the beach.
행동하다	아이들이 조용히 행동했어요.	The children behaved quietly.
확실하다	그 사람이 오는 것은 확실해요.	It's certain that person is coming.
확실히	이 방법이 확실히 더 좋아요.	This way is definitely better.
확실히	내일은 확실히 비가 와요.	It will definitely rain tomorrow.
흐르다	강이 천천히 흘러요.	The river flows slowly.
흐르다	시간이 빨리 흘러요.	Time flows quickly.
희망	아직 희망이 있어요.	There is still hope.
놈	나쁜 놈은 결국 경찰에게 잡혔어요.	The bad guy was caught by the police in the end.
멋있다	우리 형은 새 옷을 입어서 정말 멋있어요.	My older brother looks really cool in his new clothes.
모래	아이들이 바다에서 모래를 가지고 놀아요.	The children are playing with sand at the sea.
여우	우리는 어제 숲에서 빨간 여우를 봤어요.	Yesterday we saw a red fox in the forest.
여우	여우는 아주 똑똑하고 빠른 동물이에요.	The fox is a very clever and fast animal.
